Episode,State,Utara,Timur,Selatan,Barat,Goal,Total Aksi,Reward
4,"5,4",-0.1,1.5200000000000002,-0.1,-0.1,True,43,50
4,"5,5",-0.1,-0.1,-0.199,-0.1,True,43,50
4,"5,6",0.0,-0.1,-0.1,-0.1,True,43,50
4,"6,1",-0.1,0.0,0.0,0.0,True,43,50
4,"6,2",0.0,-0.5,-0.1,-0.1,True,43,50
4,"6,3",0.8,0.0,0.0,0.0,True,43,50
4,"6,4",0.0,27.1,0.0,0.0,True,43,50
4,"6,5",-0.1,-0.5,0.0,-0.1,True,43,50
4,"6,6",0.0,-0.5,-0.1,-0.1,True,43,50
4,Jalur,,,,,,,"timur,barat,utara,timur,timur,barat,barat,utara,barat,utara,selatan,selatan,timur,selatan,utara,utara,barat,timur,utara,timur,timur,utara,selatan,barat,selatan,utara,utara,barat,barat,selatan,barat,timur,utara,timur,timur,barat,utara,selatan,timur,timur,selatan,timur,timur"
5,"1,1",-0.4501729,-0.5295610000000001,-0.5,-0.5,False,50,-62
5,"1,2",-0.36910000000000004,-0.2881,-0.320338,-0.5,False,50,-62
5,"1,3",-0.28,-0.30349000000000004,-0.20791,-0.9590000000000001,False,50,-62
5,"1,4",-0.19,-0.199,-0.21673900000000001,-0.5,False,50,-62
5,"1,5",-0.1,-0.1,-0.19981000000000002,-0.5,False,50,-62
5,"1,6",-0.5,-0.1,-0.1,-0.5,False,50,-62
5,"2,1",-0.3772729,-0.36910000000000004,-0.9752000000000001,-0.34206220000000004,False,50,-62
5,"2,2",-0.28,-0.28963900000000004,-0.2071,-0.31159000000000003,False,50,-62
5,"2,3",-0.2881,-0.377929,-0.20863900000000002,-0.19981000000000002,False,50,-62
5,"2,4",-0.199,-0.199,-0.2079829,-0.1,False,50,-62
5,"2,5",-0.1,-0.199,-0.1,-0.1,False,50,-62
5,"2,6",-0.5,0.0,-0.1,-0.1,False,50,-62
5,"3,1",-0.199,-0.28,-0.5,-0.315075349,False,50,-62
5,"3,2",-0.20710000000000003,-0.2881,-0.21520000000000003,-0.20710000000000003,False,50,-62
5,"3,3",-0.199,-0.2881,-0.19981000000000002,-0.29701,False,50,-62
5,"3,4",-0.19,-0.199,-0.199,-0.1,False,50,-62
5,"3,5",-0.19,-0.2881,-0.1,-0.1,False,50,-62
5,"3,6",-0.5,-0.1,-0.10900000000000001,-0.1,False,50,-62
5,"4,1",-0.1,-0.19,-0.5,-0.199,False,50,-62
5,"4,2",-0.199,-0.19,-0.1,-0.20791,False,50,-62
5,"4,3",-0.199,-0.19,-0.19,-0.199,False,50,-62
5,"4,4",-0.199,-0.1,-0.199,-0.199,False,50,-62
5,"4,5",-0.1,-0.199,-0.199,-0.199,False,50,-62
5,"4,6",-0.5,-0.1,-0.1,-0.1,False,50,-62
5,"5,1",-0.19,-0.1,-0.5,-0.10900000000000001,False,50,-62
5,"5,2",-0.19,-0.1,-0.1,-0.10900000000000001,False,50,-62
5,"5,3",-0.19,-0.1,-0.10900000000000001,-0.1,False,50,-62
5,"5,4",-0.1,1.5200000000000002,-0.1,-0.1,False,50,-62
5,"5,5",-0.1,-0.1,-0.199,-0.1,False,50,-62
5,"5,6",0.0,-0.1,-0.1,-0.1,False,50,-62
5,"6,1",-0.1,0.0,0.0,-0.10900000000000001,False,50,-62
5,"6,2",0.0,-0.5,-0.1,-0.1,False,50,-62
5,"6,3",0.8,0.0,0.0,0.0,False,50,-62
5,"6,4",0.0,27.1,0.0,0.0,False,50,-62
5,"6,5",-0.1,-0.5,0.0,-0.1,False,50,-62
5,"6,6",0.0,-0.5,-0.1,-0.1,False,50,-62
5,Jalur,,,,,,,"utara,selatan,timur,timur,timur,timur,barat,barat,barat,barat,timur,selatan,timur,barat,utara,timur,utara,selatan,selatan,timur,timur,selatan,timur,barat,utara,barat,barat,timur,utara,utara,selatan,barat,barat,selatan,barat,utara,utara,utara,barat,selatan,selatan,timur,timur,barat,utara,selatan,timur,timur,timur,selatan"
6,"1,1",-0.6111951489999999,-0.6098239000000001,-0.9950000000000001,-0.9950000000000001,True,50,39
6,"1,2",-0.4573900000000001,-0.377929,-0.4361018149,-0.5,True,50,39
6,"1,3",-0.37150651,-0.39191851000000005,-0.31594942000000004,-0.9590000000000001,True,50,39
6,"1,4",-0.28,-0.29701,-0.32237920000000003,-0.5,True,50,39
6,"1,5",-0.199,-0.199,-0.29773900000000003,-0.5,True,50,39
6,"1,6",-0.5,-0.19,-0.199,-0.5,True,50,39
6,"2,1",-0.3772729,-0.45010000000000006,-0.9752000000000001,-0.45285598000000005,True,50,39
6,"2,2",-0.377929,-0.28963900000000004,-0.317175598,-0.31159000000000003,True,50,39
6,"2,3",-0.37720000000000004,-0.377929,-0.3129751,-0.2985409,True,50,39
6,"2,4",-0.37720000000000004,-0.199,-0.30516751,-0.2071,True,50,39
6,"2,5",-0.28891,-0.199,-0.20791,-0.199,True,50,39
6,"2,6",-0.5,-0.20710000000000003,-0.199,-0.199,True,50,39
6,"3,1",-0.29773900000000003,-0.28,-0.5,-0.315075349,True,50,39
6,"3,2",-0.3043,-0.2881,-0.21520000000000003,-0.20710000000000003,True,50,39
6,"3,3",-0.2881,-0.2881,-0.19981000000000002,-0.29701,True,50,39
6,"3,4",-0.19,-0.199,-0.199,-0.199,True,50,39
6,"3,5",-0.19,-0.2881,-0.1,-0.1,True,50,39
6,"3,6",-0.5,-0.199,-0.10900000000000001,-0.199,True,50,39
6,"4,1",-0.1,-0.19,-0.5,-0.199,True,50,39
6,"4,2",-0.199,-0.19,-0.1,-0.20791,True,50,39
6,"4,3",-0.199,-0.19,-0.19,-0.199,True,50,39
6,"4,4",-0.199,-0.1,-0.199,-0.199,True,50,39
6,"4,5",-0.1,-0.199,-0.199,-0.199,True,50,39
6,"4,6",-0.5,-0.19,-0.1,-0.1,True,50,39
6,"5,1",-0.19,-0.1,-0.5,-0.10900000000000001,True,50,39
6,"5,2",-0.19,-0.1,-0.1,-0.10900000000000001,True,50,39
6,"5,3",-0.19,-0.1,-0.10900000000000001,-0.1,True,50,39
6,"5,4",-0.1,1.5200000000000002,-0.1,-0.1,True,50,39
6,"5,5",-0.1,-0.19,-0.199,-0.1,True,50,39
6,"5,6",-0.5,-0.1,-0.199,-0.1,True,50,39
6,"6,1",-0.1,0.0,0.0,-0.10900000000000001,True,50,39
6,"6,2",0.0,-0.5,-0.1,-0.1,True,50,39
6,"6,3",0.8,0.0,0.0,0.0,True,50,39
6,"6,4",0.0,34.39,0.0,0.0,True,50,39
6,"6,5",-0.1,-0.5,2.339,-0.1,True,50,39
6,"6,6",0.0,-0.5,-0.1,-0.1,True,50,39
6,Jalur,,,,,,,"utara,timur,selatan,barat,barat,selatan,timur,timur,utara,utara,utara,barat,barat,utara,utara,timur,timur,barat,selatan,utara,barat,selatan,selatan,timur,utara,barat,timur,selatan,selatan,barat,selatan,selatan,utara,utara,utara,selatan,timur,selatan,utara,utara,utara,utara,timur,timur,timur,utara,selatan,timur,selatan,timur"
7,"1,1",-0.6111951489999999,-0.6827960710000001,-0.9950000000000001,-0.9950000000000001,True,20,69
7,"1,2",-0.4573900000000001,-0.46868190382,-0.4361018149,-0.5,True,20,69
7,"1,3",-0.37150651,-0.39191851000000005,-0.31594942000000004,-0.9590000000000001,True,20,69
7,"1,4",-0.28,-0.29701,-0.32237920000000003,-0.5,True,20,69
